"V1","V2","V3","V4"
0,5.5674247767392e-06,0,4.70881628134358e-06
0,5.44231810104498e-06,0,4.61452001009652e-06
0,5.31863309212e-06,0,4.52372768868882e-06
0,5.19636974996428e-06,0,4.43643931712048e-06
0,5.07552807457781e-06,0,4.35265489539151e-06
0,4.9561080659606e-06,0,4.2723744235019e-06
0,4.83810972411264e-06,0,4.19559790145166e-06
0,4.72153304903393e-06,0,4.12232532924078e-06
0,4.60637804072447e-06,0,4.05255670686927e-06
0,4.49264469918426e-06,0,3.98629203433712e-06
0,4.38033302441331e-06,0,3.92353131164434e-06
0,4.26944301641161e-06,0,3.86427453879092e-06
0,4.15997467517916e-06,0,3.80852171577687e-06
0,4.05192800071597e-06,0,3.75627284260218e-06
0,3.94530299302202e-06,0,3.70752791926685e-06
0,3.84009965209733e-06,0,3.66228694577089e-06
0,3.7363179779419e-06,0,3.62054992211429e-06
0,3.63395797055571e-06,0,3.58231684829706e-06
0,3.53301962993878e-06,0,3.5475877243192e-06
0,3.4335029560911e-06,0,3.51636255018069e-06
0,3.33540794901267e-06,0,3.48864132588156e-06
0,3.2387346087035e-06,0,3.46442405142178e-06
0,3.14348293516358e-06,0,3.44371072680137e-06
0,3.04965292839291e-06,0,3.42650135202033e-06
0,2.95724458839149e-06,0,3.41279592707865e-06
0,2.86625791515933e-06,0,3.40259445197633e-06
0,2.77669290869642e-06,0,3.39589692671338e-06
0,2.68854956900276e-06,0,3.3927033512898e-06
0,2.60182789607835e-06,0,3.39301372570558e-06
0,2.5165278899232e-06,0,3.39682804996072e-06
0,2.4326495505373e-06,0,3.40414632405523e-06
0,2.35019287792065e-06,0,3.4149685479891e-06
0,2.26915787207325e-06,0,3.42929472176234e-06
0,2.18954453299511e-06,0,3.44712484537494e-06
0,2.11135286068622e-06,0,3.4684589188269e-06
0,2.03458285514658e-06,0,3.49329694211823e-06
0,1.95923451637619e-06,0,3.52163891524893e-06
0,1.88530784437506e-06,0,3.55348483821899e-06
0,1.81280283914318e-06,0,3.58883471102841e-06
0,1.74171950068055e-06,0,3.6276885336772e-06
0,1.67205782898717e-06,0,3.67004630616536e-06
0,1.60381782406305e-06,0,3.71590802849287e-06
0,1.53699948590818e-06,0,3.76527370065976e-06
0,1.47160281452256e-06,0,3.818143322666e-06
0,1.4076278099062e-06,0,3.87451689451162e-06
0,1.34507447205908e-06,0,3.93439441619659e-06
0,1.28394280098122e-06,0,3.99777588772093e-06
0,1.22423279667262e-06,0,4.06466130908464e-06
0,1.16594445913326e-06,0,4.13505068028771e-06
0,1.10907778836316e-06,0,4.20894400133014e-06
0,1.05363278436231e-06,0,4.28634127221194e-06
0,9.9960944713071e-07,0,4.3672424929331e-06
0,9.47007776668365e-07,0,4.45164766349363e-06
0,8.95827772975272e-07,0,4.53955678389353e-06
0,8.46069436051433e-07,0,4.63096985413278e-06
0,7.97732765896846e-07,0,4.72588687421141e-06
0,7.50817762511511e-07,0,4.82430784412939e-06
0,7.05324425895429e-07,0,4.92623276388674e-06
0,6.61252756048599e-07,0,5.03166163348346e-06
0,6.18602752971022e-07,0,5.14059445291954e-06
0,5.77374416662698e-07,0,5.25303122219498e-06
0,5.37567747123626e-07,0,5.36897194130979e-06
0,4.99182744353807e-07,0,5.48841661026397e-06
0,4.6221940835324e-07,0,5.61136522905751e-06
0,4.26677739121926e-07,0,5.73781779769041e-06
0,3.92557736659865e-07,0,5.86777431616268e-06
0,3.59859400967056e-07,0,6.00123478447431e-06
0,3.28582732043499e-07,0,6.1381992026253e-06
0,2.98727729889195e-07,0,6.27866757061567e-06
0,2.70294394504144e-07,0,6.42263988844539e-06
0,2.43282725888345e-07,0,6.57011615611448e-06
0,2.17692724041799e-07,0,6.72109637362294e-06
0,1.93524388964505e-07,0,6.87558054097076e-06
0,1.70777720656464e-07,0,7.03356865815794e-06
0,1.49452719117676e-07,0,7.19506072518449e-06
0,1.2954938434814e-07,0,7.3600567420504e-06
0,1.11067716347857e-07,0,7.52855670875568e-06
0,9.40077151168259e-08,0,7.70056062530032e-06
0,7.83693806550476e-08,0,7.87606849168433e-06
0,6.4152712962522e-08,0,8.0550803079077e-06
0,5.13577120392489e-08,0,8.23759607397044e-06
0,3.99843778852284e-08,0,8.42361578987254e-06
0,3.00327105004604e-08,0,8.613139455614e-06
0,2.1502709884945e-08,0,8.80616707119483e-06
0,1.43943760386822e-08,0,9.00269863661503e-06
0,8.70770896167196e-09,0,9.20273415187459e-06
0,4.44270865391427e-09,0,9.40627361697351e-06
0,1.59937511540914e-09,0,9.6133170319118e-06
0,1.77708346156571e-10,0,9.82386439668945e-06
1.4788395650099e-10,0,0,1.00369619166973e-05
1.33095560850891e-09,0,0,1.02468868242804e-05
3.69709891252476e-09,0,0,1.04526853248295e-05
7.24631386854853e-09,0,0,1.06543574183447e-05
1.19786004765802e-08,0,0,1.08519031048259e-05
1.78939587366198e-08,0,0,1.10453223842732e-05
2.49923886486674e-08,0,0,1.12346152566866e-05
3.32738902127228e-08,0,0,1.1419781722066e-05
4.27384634287862e-08,0,0,1.16008217804114e-05
5.33861082968575e-08,0,0,1.17777354317229e-05
6.52168248169368e-08,0,0,1.19505226760005e-05
7.82306129890239e-08,0,0,1.21191835132441e-05
9.2427472813119e-08,0,0,1.22837179434538e-05
1.07807404289222e-07,0,0,1.24441259666295e-05
1.24370407417333e-07,0,0,1.26004075827713e-05
1.42116482197452e-07,0,0,1.27525627918792e-05
1.61045628629579e-07,0,0,1.29005915939531e-05
1.81157846713713e-07,0,0,1.3044493988993e-05
2.02453136449856e-07,0,0,1.3184269976999e-05
2.24931497838006e-07,0,0,1.33199195579711e-05
2.48592930878165e-07,0,0,1.34514427319092e-05
2.73437435570331e-07,0,0,1.35788394988134e-05
2.99465011914506e-07,0,0,1.37021098586836e-05
3.26675659910688e-07,0,0,1.38212538115199e-05
3.55069379558878e-07,0,0,1.39362713573222e-05
3.84646170859076e-07,0,0,1.40471624960906e-05
4.15406033811282e-07,0,0,1.4153927227825e-05
4.47348968415496e-07,0,0,1.42565655525256e-05
4.80474974671718e-07,0,0,1.43550774701921e-05
5.14784052579948e-07,0,0,1.44494629808247e-05
5.50276202140185e-07,0,0,1.45397220844234e-05
5.86951423352431e-07,0,0,1.46258547809881e-05
6.24809716216684e-07,0,0,1.47078610705189e-05
6.63851080732946e-07,0,0,1.47857409530157e-05
7.04075516901215e-07,0,0,1.48594944284786e-05
7.45483024721493e-07,0,0,1.49291214969075e-05
7.88073604193778e-07,0,0,1.49946221583025e-05
8.31847255318071e-07,0,0,1.50559964126636e-05
8.76803978094372e-07,0,0,1.51132442599907e-05
9.22943772522681e-07,0,0,1.51663657002839e-05
9.70266638602998e-07,0,0,1.52153607335431e-05
1.01877257633532e-06,0,0,1.52602293597683e-05
1.06846158571966e-06,0,0,1.53009715789597e-05
1.119333666756e-06,0,0,1.53375873911171e-05
1.17138881944435e-06,0,0,1.53700767962405e-05
1.2246270437847e-06,0,0,1.539843979433e-05
1.27904833977707e-06,0,0,1.54226763853855e-05
1.33465270742144e-06,0,0,1.54427865694071e-05
1.39144014671782e-06,0,0,1.54587703463948e-05
1.44941065766621e-06,0,0,1.54706277163485e-05
1.5085642402666e-06,0,0,1.54783586792683e-05
1.56890089451901e-06,0,0,1.54819632351541e-05
1.63042062042342e-06,0,0,1.5481441384006e-05
1.69312341797984e-06,0,0,1.54767931258239e-05
1.75700928718827e-06,0,0,1.54680184606079e-05
1.8220782280487e-06,0,0,1.54551173883579e-05
1.88833024056115e-06,0,0,1.5438089909074e-05
1.9557653247256e-06,0,0,1.54169360227562e-05
2.02438348054206e-06,0,0,1.53916557294044e-05
2.09418470801053e-06,0,0,1.53622490290186e-05
2.165169007131e-06,0,0,1.5328715921599e-05
2.23733637790348e-06,0,0,1.52910564071453e-05
2.31068682032798e-06,0,0,1.52492704856578e-05
2.38522033440447e-06,0,0,1.52033581571362e-05
2.46093692013298e-06,0,0,1.51533194215808e-05
2.5378365775135e-06,0,0,1.50991542789914e-05
2.61591930654602e-06,0,0,1.5040862729368e-05
2.69518510723055e-06,0,0,1.49784447727107e-05
2.77563397956709e-06,0,0,1.49119004090195e-05
2.85726592355564e-06,0,0,1.48412296382943e-05
2.94008093919619e-06,0,0,1.47664324605352e-05
3.02407902648875e-06,0,0,1.46875088757421e-05
3.10926018543332e-06,0,0,1.46044588839151e-05
3.1956244160299e-06,0,0,1.45172824850541e-05
3.28317171827849e-06,0,0,1.44259796791592e-05
3.37190209217908e-06,0,0,1.43305504662303e-05
3.46181553773168e-06,0,0,1.42309948462675e-05
3.55291205493629e-06,0,0,1.41273128192708e-05
3.64519164379291e-06,0,0,1.40195043852401e-05
3.73865430430154e-06,0,0,1.39075695441754e-05
3.83330003646217e-06,0,0,1.37915082960768e-05
3.92912884027481e-06,0,0,1.36713206409443e-05
4.02614071573946e-06,0,0,1.35470065787778e-05
4.12433566285612e-06,0,0,1.34185661095774e-05
4.22371368162479e-06,0,0,1.32859992333431e-05
4.32427477204546e-06,0,0,1.31493059500748e-05
4.42601893411814e-06,0,0,1.30084862597725e-05
4.52894616784283e-06,0,0,1.28635401624363e-05
4.63305647321953e-06,0,0,1.27144676580662e-05
4.73834985024823e-06,0,0,1.25612687466621e-05
4.84482629892895e-06,0,0,1.2403943428224e-05
4.95248581926167e-06,0,0,1.22424917027521e-05
5.0613284112464e-06,0,0,1.20769135702461e-05
5.17092829109511e-06,2.70973778757931e-10,3.46064228428774e-11,1.19086014779964e-05
5.28011029555284e-06,1.56080896564667e-09,1.99332995575101e-10,1.17413985805239e-05
5.38880629921351e-06,3.91286136526766e-09,4.99716745851551e-10,1.15755276693949e-05
5.49701630207713e-06,7.3271309776209e-09,9.35757673672229e-10,1.14109887446094e-05
5.60474030414368e-06,1.18036178027064e-08,1.50745577903713e-09,1.12477818061675e-05
5.71197830541318e-06,1.73423218405241e-08,2.21481106194627e-09,1.10859068540691e-05
5.81873030588561e-06,2.39432430910741e-08,3.05782352239963e-09,1.09253638883143e-05
5.92499630556098e-06,3.16063815543563e-08,4.03649316039722e-09,1.07661529089031e-05
6.0307763044393e-06,4.03317372303708e-08,5.15081997593903e-09,1.06082739158354e-05
6.13607030252055e-06,5.01193101191175e-08,6.40080396902507e-09,1.04517269091112e-05
6.24087829980474e-06,6.09691002205965e-08,7.78644513965534e-09,1.02965118887306e-05
6.34520029629187e-06,7.28811075348077e-08,9.30774348782984e-09,1.01426288546936e-05
6.44903629198194e-06,8.58553320617512e-08,1.09646990135486e-08,9.99007780700007e-06
6.55238628687496e-06,9.98917738014269e-08,1.27573117168115e-08,9.83885874565013e-06
6.65525028097091e-06,1.14990432753835e-07,1.46855815976187e-08,9.68897167064374e-06
6.7576282742698e-06,1.31151308918975e-07,1.67495086559701e-08,9.5404165819809e-06
6.85952026677163e-06,1.48374402296847e-07,1.89490928918657e-08,9.39319347966162e-06
6.9609262584764e-06,1.66659712887452e-07,2.12843343053056e-08,9.24730236368588e-06
7.06184624938411e-06,1.86007240690789e-07,2.37552328962897e-08,9.1027432340537e-06
7.16228023949477e-06,2.06416985706858e-07,2.6361788664818e-08,8.95951609076508e-06
7.26222822880836e-06,2.2788894793566e-07,2.91040016108905e-08,8.81762093382e-06
7.36169021732489e-06,2.50423127377193e-07,3.19818717345073e-08,8.67705776321848e-06
7.46066620504436e-06,2.74019524031459e-07,3.49953990356683e-08,8.53782657896051e-06
7.55915619196677e-06,2.98678137898458e-07,3.81445835143735e-08,8.39992738104609e-06
7.65716017809212e-06,3.24398968978188e-07,4.1429425170623e-08,8.26336016947523e-06
7.75467816342041e-06,3.51182017270651e-07,4.48499240044167e-08,8.12812494424791e-06
7.85171014795164e-06,3.79027282775846e-07,4.84060800157546e-08,7.99422170536415e-06
7.94825613168581e-06,4.07934765493773e-07,5.20978932046367e-08,7.86165045282394e-06
8.04431611462291e-06,4.37904465424432e-07,5.59253635710631e-08,7.73041118662728e-06
8.13989009676296e-06,4.68936382567824e-07,5.98884911150337e-08,7.60050390677418e-06
8.23497807810595e-06,5.01030516923948e-07,6.39872758365485e-08,7.47192861326463e-06
8.32958005865188e-06,5.34186868492804e-07,6.82217177356075e-08,7.34468530609863e-06
8.42369603840075e-06,5.68405437274392e-07,7.25918168122108e-08,7.21877398527618e-06
8.51732601735256e-06,6.03686223268713e-07,7.70975730663583e-08,7.09419465079729e-06
8.61046999550731e-06,6.40029226475766e-07,8.173898649805e-08,6.97094730266194e-06
8.703127972865e-06,6.77434446895551e-07,8.6516057107286e-08,6.84903194087015e-06
8.79529994942562e-06,7.15901884528068e-07,9.14287848940662e-08,6.72844856542192e-06
8.88698592518919e-06,7.55431539373318e-07,9.64771698583906e-08,6.60919717631723e-06
8.9781859001557e-06,7.960234114313e-07,1.01661212000259e-07,6.4912777735561e-06
9.06889987432515e-06,8.37677500702014e-07,1.06980911319672e-07,6.37469035713852e-06
9.15912784769753e-06,8.8039380718546e-07,1.12436267816629e-07,6.25943492706449e-06
9.24886982027286e-06,9.24172330881639e-07,1.1802728149113e-07,6.14551148333401e-06
9.33812579205113e-06,9.6901307179055e-07,1.23753952343176e-07,6.03292002594709e-06
9.42689576303233e-06,1.01491602991219e-06,1.29616280372766e-07,5.92166055490371e-06
9.51517973321648e-06,1.06188120524657e-06,1.356142655799e-07,5.8117330702039e-06
9.60297770260357e-06,1.10990859779368e-06,1.41747907964578e-07,5.70313757184763e-06
9.69028967119359e-06,1.15899820755352e-06,1.480172075268e-07,5.59587405983491e-06
9.77711563898656e-06,1.20915003452609e-06,1.54422164266567e-07,5.48994253416575e-06
9.86345560598246e-06,1.26036407871139e-06,1.60962778183878e-07,5.38534299484014e-06
9.94930957218131e-06,1.31264034010943e-06,1.67639049278733e-07,5.28207544185808e-06
1.00346775375831e-05,1.3659788187202e-06,1.74450977551133e-07,5.18013987521958e-06
1.01195595021878e-05,1.4203795145437e-06,1.81398563001076e-07,5.07953629492463e-06
1.02039554659955e-05,1.47584242757993e-06,1.88481805628564e-07,4.98026470097322e-06
1.02878654290061e-05,1.5323675578289e-06,1.95700705433596e-07,4.88232509336538e-06
1.03712893912196e-05,1.5899549052906e-06,2.03055262416172e-07,4.78571747210108e-06
1.04542273526361e-05,1.64860446996503e-06,2.10545476576293e-07,4.69044183718033e-06
1.05366793132555e-05,1.70831625185219e-06,2.18171347913958e-07,4.59649818860314e-06
1.06186452730779e-05,1.76909025095208e-06,2.25932876429167e-07,4.5038865263695e-06
1.07001252321032e-05,1.83092646726471e-06,2.3383006212192e-07,4.41260685047942e-06
1.07811191903315e-05,1.89382490079007e-06,2.41862904992217e-07,4.32265916093288e-06
1.08616271477626e-05,1.95778555152816e-06,2.50031405040059e-07,4.2340434577299e-06
1.09416491043968e-05,2.02280841947898e-06,2.58335562265445e-07,4.14675974087047e-06
1.10211850602338e-05,2.08889350464254e-06,2.66775376668375e-07,4.06080801035459e-06
1.11002350152738e-05,2.15604080701883e-06,2.75350848248849e-07,3.97618826618227e-06
1.11787989695168e-05,2.22425032660785e-06,2.84061977006868e-07,3.89290050835349e-06
1.12568769229627e-05,2.2935220634096e-06,2.9290876294243e-07,3.81094473686827e-06
1.13344688756115e-05,2.36385601742408e-06,3.01891206055537e-07,3.7303209517266e-06
1.14115748274632e-05,2.4352521886513e-06,3.11009306346189e-07,3.65102915292849e-06
1.14881947785179e-05,2.50771057709125e-06,3.20263063814384e-07,3.57306934047392e-06
1.15643287287756e-05,2.58123118274393e-06,3.29652478460124e-07,3.49644151436291e-06
1.16399766782362e-05,2.65581400560935e-06,3.39177550283408e-07,3.42114567459545e-06
1.17151386268997e-05,2.73145904568749e-06,3.48838279284236e-07,3.34718182117154e-06
1.17898145747661e-05,2.80816630297837e-06,3.58634665462608e-07,3.27454995409119e-06
1.18640045218355e-05,2.88593577748198e-06,3.68566708818525e-07,3.20325007335439e-06
1.19377084681079e-05,2.96476746919832e-06,3.78634409351986e-07,3.13328217896114e-06
1.20109264135832e-05,3.0446613781274e-06,3.88837767062991e-07,3.06464627091144e-06
1.20836583582614e-05,3.12561750426921e-06,3.9917678195154e-07,2.99734234920529e-06
1.21559043021426e-05,3.20763584762375e-06,4.09651454017633e-07,2.9313704138427e-06
1.22276642452266e-05,3.29071640819102e-06,4.20261783261271e-07,2.86673046482366e-06
1.22989381875137e-05,3.37485918597102e-06,4.31007769682453e-07,2.80342250214817e-06
1.23697261290037e-05,3.46006418096376e-06,4.41889413281179e-07,2.74144652581624e-06
1.24400280696966e-05,3.54633139316923e-06,4.5290671405745e-07,2.68080253582785e-06
1.25098440095924e-05,3.63366082258743e-06,4.64059672011264e-07,2.62149053218302e-06
1.25791739486912e-05,3.72205246921836e-06,4.75348287142623e-07,2.56351051488174e-06
1.2648017886993e-05,3.81150633306203e-06,4.86772559451526e-07,2.50686248392401e-06
1.27163758244977e-05,3.90202241411842e-06,4.98332488937974e-07,2.45154643930984e-06
1.27842477612053e-05,3.99360071238755e-06,5.10028075601965e-07,2.39756238103922e-06
1.28516336971158e-05,4.08624122786941e-06,5.21859319443501e-07,2.34491030911215e-06
1.29185336322293e-05,4.17994396056401e-06,5.33826220462581e-07,2.29359022352863e-06
1.29849475665458e-05,4.27470891047134e-06,5.45928778659205e-07,2.24360212428866e-06
1.30508755000652e-05,4.37053607759139e-06,5.58166994033374e-07,2.19494601139225e-06
1.31163174327875e-05,4.46742546192419e-06,5.70540866585086e-07,2.14762188483939e-06
1.31812733647127e-05,4.56537706346971e-06,5.83050396314343e-07,2.10162974463008e-06
1.32448417271586e-05,4.6633673779361e-06,5.97309808771709e-07,2.05660550430891e-06
1.33058382109686e-05,4.76005192039559e-06,6.15439565923015e-07,2.01207089646108e-06
1.33642574814166e-05,4.85542463460976e-06,6.3744921939874e-07,1.96802376672887e-06
1.34200995385027e-05,4.94948552057862e-06,6.63338769198882e-07,1.92446411511226e-06
1.3473364382227e-05,5.04223457830216e-06,6.93108215323443e-07,1.88139194161127e-06
1.35240520125893e-05,5.13367180778038e-06,7.26757557772421e-07,1.8388072462259e-06
1.35721624295897e-05,5.22379720901328e-06,7.64286796545818e-07,1.79671002895613e-06
1.36176956332282e-05,5.31261078200087e-06,8.05695931643632e-07,1.75510028980198e-06
1.36606516235048e-05,5.40011252674314e-06,8.50984963065864e-07,1.71397802876345e-06
1.37010304004195e-05,5.48630244324009e-06,9.00153890812514e-07,1.67334324584052e-06
1.37388319639723e-05,5.57118053149173e-06,9.53202714883582e-07,1.63319594103322e-06
1.37740563141632e-05,5.65474679149804e-06,1.01013143527907e-06,1.59353611434152e-06
1.38067034509922e-05,5.73700122325904e-06,1.07094005199897e-06,1.55436376576544e-06
1.38367733744593e-05,5.81794382677473e-06,1.13562856504329e-06,1.51567889530497e-06
1.38642660845645e-05,5.8975746020451e-06,1.20419697441203e-06,1.47748150296011e-06
1.38891815813078e-05,5.97589354907015e-06,1.27664528010519e-06,1.43977158873087e-06
1.39115198646892e-05,6.05290066784988e-06,1.35297348212277e-06,1.40254915261724e-06
1.39312809347086e-05,6.12859595838429e-06,1.43318158046476e-06,1.36581419461923e-06
1.39484647913662e-05,6.20297942067339e-06,1.51726957513117e-06,1.32956671473683e-06
1.39630714346619e-05,6.27605105471717e-06,1.605237466122e-06,1.29380671297004e-06
1.39751008645957e-05,6.34781086051564e-06,1.69708525343725e-06,1.25853418931886e-06
1.39845530811675e-05,6.41825883806878e-06,1.79281293707692e-06,1.2237491437833e-06
1.39914280843775e-05,6.48739498737661e-06,1.892420517041e-06,1.18945157636335e-06
1.39957258742255e-05,6.55521930843913e-06,1.9959079933295e-06,1.15564148705902e-06
1.39974464507117e-05,6.62173180125632e-06,2.10327536594242e-06,1.1223188758703e-06
1.39965898138359e-05,6.6869324658282e-06,2.21452263487976e-06,1.08948374279719e-06
1.39931559635983e-05,6.75082130215476e-06,2.32964980014151e-06,1.0571360878397e-06
1.39871448999987e-05,6.81339831023601e-06,2.44865686172769e-06,1.02527591099782e-06
1.39785566230373e-05,6.87466349007193e-06,2.57154381963828e-06,9.93903212271551e-07
1.39673911327139e-05,6.93461684166254e-06,2.69831067387329e-06,9.63017991660898e-07
1.39536484290287e-05,6.99325836500784e-06,2.82895742443271e-06,9.32620249165858e-07
1.39373285119815e-05,7.05058806010781e-06,2.96348407131656e-06,9.02709984786432e-07
1.39184313815724e-05,7.10660592696247e-06,3.10189061452482e-06,8.73287198522619e-07
1.38969570378014e-05,7.16131196557181e-06,3.2441770540575e-06,8.44351890374419e-07
1.38729054806686e-05,7.21470617593584e-06,3.3903433899146e-06,8.15904060341833e-07
1.38462767101738e-05,7.26678855805454e-06,3.54038962209612e-06,7.87943708424861e-07
1.38170707263171e-05,7.31755911192793e-06,3.69431575060205e-06,7.60470834623502e-07
1.37852875290985e-05,7.36701783755601e-06,3.8521217754324e-06,7.33485438937756e-07
1.3750927118518e-05,7.41516473493876e-06,4.01380769658718e-06,7.06987521367624e-07
1.37139894945756e-05,7.4619998040762e-06,4.17937351406636e-06,6.80977081913105e-07
1.36744746572713e-05,7.50752304496832e-06,4.34881922786997e-06,6.554541205742e-07
1.36323826066051e-05,7.55173445761513e-06,4.52214483799799e-06,6.30418637350908e-07
1.3587713342577e-05,7.59463404201662e-06,4.69935034445044e-06,6.0587063224323e-07
1.3540466865187e-05,7.63622179817279e-06,4.8804357472273e-06,5.81810105251165e-07
1.34906431744351e-05,7.67649772608364e-06,5.06540104632858e-06,5.58237056374714e-07
1.34382422703212e-05,7.71546182574918e-06,5.25424624175427e-06,5.35151485613876e-07
1.33832641528455e-05,7.75311409716939e-06,5.44697133350439e-06,5.12553392968651e-07
1.33257088220079e-05,7.7894545403443e-06,5.64357632157892e-06,4.90442778439041e-07
1.32655762778084e-05,7.82448315527388e-06,5.84406120597787e-06,4.68819642025043e-07
1.32028665202469e-05,7.85819994195815e-06,6.04842598670124e-06,4.47683983726659e-07
1.31375795493236e-05,7.8906049003971e-06,6.25667066374902e-06,4.27035803543888e-07
1.30697153650384e-05,7.92169803059073e-06,6.46879523712123e-06,4.06875101476731e-07
1.29992739673912e-05,7.95147933253905e-06,6.68479970681785e-06,3.87201877525188e-07
1.29262553563822e-05,7.97994880624205e-06,6.90468407283889e-06,3.68016131689257e-07
1.28506595320112e-05,8.00710645169973e-06,7.12844833518435e-06,3.49317863968941e-07
1.27724864942784e-05,8.0329522689121e-06,7.35609249385422e-06,3.31107074364238e-07
1.26917362431836e-05,8.05748625787914e-06,7.58761654884852e-06,3.13383762875148e-07
1.2608408778727e-05,8.08070841860087e-06,7.82302050016723e-06,2.96147929501672e-07
1.25225041009084e-05,8.10261875107729e-06,8.06230434781036e-06,2.79399574243809e-07
1.24340222097279e-05,8.12321725530838e-06,8.3054680917779e-06,2.63138697101559e-07
1.23429631051856e-05,8.14250393129416e-06,8.55251173206987e-06,2.47365298074924e-07
1.22493267872813e-05,8.16047877903463e-06,8.80343526868625e-06,2.32079377163901e-07
1.21531132560151e-05,8.17714179852977e-06,9.05823870162705e-06,2.17280934368492e-07
1.2054322511387e-05,8.1924929897796e-06,9.31692203089227e-06,2.02969969688697e-07
1.19529545533971e-05,8.20653235278411e-06,9.57948525648191e-06,1.89146483124515e-07
1.18490093820452e-05,8.2192598875433e-06,9.84592837839597e-06,1.75810474675946e-07
1.17424869973314e-05,8.23067559405718e-06,1.01162513966344e-05,1.62961944342991e-07
1.16333873992557e-05,8.24077947232574e-06,1.03904543111973e-05,1.50600892125649e-07
1.15217105878181e-05,8.24957152234898e-06,1.06685371220846e-05,1.38727318023921e-07
1.14074565630186e-05,8.25705174412691e-06,1.09504998292964e-05,1.27341222037807e-07
1.12906253248572e-05,8.26322013765951e-06,1.12363424328325e-05,1.16442604167305e-07
1.11712168733339e-05,8.2680767029468e-06,1.15260649326931e-05,1.06031464412418e-07
1.10492312084487e-05,8.27162143998878e-06,1.18196673288781e-05,9.61078027731433e-08
1.09246683302016e-05,8.27385434878543e-06,1.21171496213875e-05,8.66716192494825e-08
1.07975282385926e-05,8.27477542933677e-06,1.24185118102213e-05,7.77229138414352e-08
1.06678109336216e-05,8.2743846816428e-06,1.27237538953795e-05,6.92616865490013e-08
1.05355164152888e-05,8.2726821057035e-06,1.30328758768622e-05,6.12879373721809e-08
1.04006446835941e-05,8.26966770151889e-06,1.33458777546692e-05,5.38016663109739e-08
1.02631957385375e-05,8.26534146908896e-06,1.36627595288007e-05,4.68028733653805e-08
1.01231695801189e-05,8.25970340841372e-06,1.39835211992566e-05,4.02915585354004e-08
9.98056620833848e-06,8.25275351949315e-06,1.43081627660369e-05,3.42677218210339e-08
9.83538562319614e-06,8.24449180232727e-06,1.46366842291417e-05,2.87313632222808e-08
9.68762782469189e-06,8.23491825691607e-06,1.49690855885708e-05,2.36824827391412e-08
9.53729281282574e-06,8.22403288325956e-06,1.53053668443244e-05,1.91210803716151e-08
9.38438058759769e-06,8.21183568135773e-06,1.56455279964024e-05,1.50471561197024e-08
9.22889114900774e-06,8.19832665121058e-06,1.59895690448048e-05,1.14607099834032e-08
9.07082449705588e-06,8.18350579281811e-06,1.63374899895317e-05,8.36174196271746e-09
8.91018063174212e-06,8.16737310618033e-06,1.66892908305829e-05,5.75025205764519e-09
8.74695955306646e-06,8.14992859129723e-06,1.70449715679586e-05,3.62624026818638e-09
8.58116126102889e-06,8.13117224816882e-06,1.74045322016587e-05,1.98970659434104e-09
8.41278575562941e-06,8.11110407679508e-06,1.77679727316832e-05,8.40651036109173e-10
8.24183303686804e-06,8.08972407717603e-06,1.81352931580321e-05,1.7907359349077e-10
8.06834858796791e-06,8.06704818075216e-06,1.85063705555982e-05,0
7.89510688554128e-06,8.04404820539402e-06,1.88737064928422e-05,0
7.72374532562161e-06,8.02129768295963e-06,1.92328756659047e-05,0
7.55426390820889e-06,7.99879661344898e-06,1.95838780747858e-05,0
7.38666263330312e-06,7.97654499686208e-06,1.99267137194853e-05,0
7.22094150090432e-06,7.95454283319893e-06,2.02613826000034e-05,0
7.05710051101246e-06,7.93279012245953e-06,2.05878847163401e-05,0
6.89513966362757e-06,7.91128686464389e-06,2.09062200684952e-05,0
6.73505895874962e-06,7.89003305975199e-06,2.12163886564689e-05,0
6.57685839637864e-06,7.86902870778384e-06,2.15183904802612e-05,0
6.42053797651461e-06,7.84827380873943e-06,2.18122255398719e-05,0
6.26609769915753e-06,7.82776836261878e-06,2.20978938353012e-05,0
6.11353756430742e-06,7.80751236942188e-06,2.2375395366549e-05,0
5.96285757196425e-06,7.78750582914872e-06,2.26447301336154e-05,0
5.81405772212805e-06,7.76774874179931e-06,2.29058981365003e-05,0
5.66713801479879e-06,7.74824110737366e-06,2.31588993752037e-05,0
5.5220984499765e-06,7.72898292587175e-06,2.34037338497256e-05,0
5.37893902766116e-06,7.70997419729359e-06,2.36404015600661e-05,0
5.23765974785278e-06,7.69121492163918e-06,2.38689025062251e-05,0
5.09826061055135e-06,7.67270509890852e-06,2.40892366882027e-05,0
4.96074161575687e-06,7.65444472910161e-06,2.43014041059987e-05,0
4.82510276346936e-06,7.63643381221845e-06,2.45054047596133e-05,0
4.6913440536888e-06,7.61867234825903e-06,2.47012386490465e-05,0
4.55946548641519e-06,7.60116033722337e-06,2.48889057742981e-05,0
4.42946706164854e-06,7.58389777911145e-06,2.50684061353683e-05,0
4.30134877938884e-06,7.56688467392328e-06,2.52397397322571e-05,0
4.17511063963611e-06,7.55012102165887e-06,2.54029065649643e-05,0
4.05075264239032e-06,7.5336068223182e-06,2.55579066334901e-05,0
3.92827478765149e-06,7.51734207590128e-06,2.57047399378345e-05,0
3.80767707541962e-06,7.50132678240811e-06,2.58434064779973e-05,0
3.68895950569471e-06,7.48556094183869e-06,2.59739062539787e-05,0
3.57212207847675e-06,7.47004455419301e-06,2.60962392657786e-05,0
